Word/Phrase	Polarity Score(Normalized)	Polarity Score
غفار	0.333333333	2
متسامح	1	3
طاهر الثياب	0	1
مصون	0	1
تجربة	0.244565217	1
ترياق	0	1
طب	0.666666667	2
مداواة	0	1
معالجة	0.678571429	2
رابط	0.4375	2
رابطة	0.2	1
رباط	1	3
نيف	0.617647059	2
اسفل	0.416666667	2
حضيض	0.8	3
درك	0.727272727	2
سفح	1	3
غور	0.761904762	3
قاع	0.508532423	2
قرار	0.590909091	2
قعر	0.666666667	2
لحف اسفل الجبل	0	1
هاوية	0.428571429	2
اختبار	0.325	2
تكسب	0.470588235	2
صنع	0.39516129	2
صوع	0	1
فعل	0.403761062	2
كدح	0	1
مزاولة	1	3
ممارسة	0.538461538	2
بعيد	0.429054054	2
ساحق	1	3
سحيق	0	1
غاير	0	1
قاص	0.5	2
قصي	0.416666667	2
ناء	0.365646259	2
حلف	0.909090909	3
ضمان	0.301204819	2
شاق	0.106382979	1
صعب	0.472527473	2
جزاء	0.37037037	2
جزية	0.666666667	2
خراج	0.441860465	2
ضريبة	0.8	3
عقوبة	0.833333333	3
عقاب	0.619047619	2
قصاص	0.6	2
مكس	0.577981651	2
مواخذة	0	1
اث	0	1
ثجاج	0	1
جم	0.75	3
سابغ	0	1
سيال	1	3
ضاف	0.30952381	2
عديد	0.109243697	1
غدق	0	1
غفير	0	1
مغفرة	0	1
مسامحة	0	1
ذو الرحمة	0	1
كثير الرحمة	0	1
مسامح	0	1
اكتفاء	1	3
تلي	0.428571429	2
ثري	0.416666667	2
شديد الايمان	0	1
مهيب	1	3
اجير	0.1	1
شغال	0.776699029	3
شغيل	0.552631579	2
صانع	0.567567568	2
عامل	0.448245614	2
فعال	0.36	2
كادح	0.5	2
موثر	0.25	2
مستخدم	0.555555556	2
اغرى	0	1
اثم	0.333333333	2
اختلال	0	1
ثورة	0.679738562	2
جنون	0.589041096	2
خبل	0.75	3
شحناء	0	1
ضراء	0.072463768	1
اطلالة	0.045454545	1
اصباح	0	1
افك	0.452380952	2
باطل	0.714285714	2
بغي	0.390243902	2
بزوغ	0	1
بكرة	0.583333333	2
تخرص	0	1
زور	0.248275862	1
صباح	0.236363636	1
صبيحة	0	1
غداة	0	1
ادعاء	0.444444444	2
زهو	0.666666667	2
بدين	0.477272727	2
ضخم	0.2125	1
علي	0.424365208	2
مباه	0	1
متباه	0	1
متبجح	0	1
متمدح	0	1
معتز	1	3
مفتخر	0	1
منافس	0.181818182	1
تهنية	1	3
احادية	0	1
تفرد	1	3
توحد	0.461538462	2
جزيية	0.214285714	1
عزوبة	0	1
وحدانية	0	1
وحدة	0.609195402	2
خيالة	0	1
مهيع	0	1
متباعد	0.6	2
متناء	0	1
متسع	1	3
ممتد	0.428571429	2
منبسط	0	1
منفرج	0	1
ظريف المحاضرة	0	1
لسان	0.416666667	2
تدخل	0.416666667	2
تطفل	0	1
خصلة	0	1
شميلة	0	1
شيمة	0	1
عمل الحسن	0	1
ماثرة	0	1
محمدة	0	1
مزية	0.352941176	2
مفخرة	1	3
مكرمة	1	3
منقبة	1	3
نافلة	0	1
راي	0.134072581	1
فاعل	0.432432432	2
بدعة	0.166666667	1
طرفة	0.6	2
حرث	0	1
حراثة	0	1
زرع	0.176470588	1
زراعة	0.263157895	2
فلاحة	0	1
فطين	0	1
لماح	0	1
توا	0.539792388	2
حالا	0.538461538	2
دون ابطاء	0	1
دون تاخير	0	1
على الاثر	0	1
على الفور	0	1
في الحال	0	1
للتو	0.205882353	1
للحال	0.75	3
انتصار	0.555555556	2
غلب	0.290322581	2
فتح	0.378214826	2
مفازة	0	1
منجاة	0	1
راض	0.37037037	2
راضي	0.451219512	2
رضي	0.261437908	2
مقبل	0.274509804	2
جدارة	0.133333333	1
شهية	0.025974026	1
شهوة	0	1
استساغ	1	3
استهناء	0	1
قناعة	0.4	2
ازر	0.5	2
حول	0.452930728	2
سلطان	0.070921986	1
جدير	0.368421053	2
حازم	0.736842105	2
ضليع	0	1
عزام	1	3
ذروة	0.5	2
عفيف النفس	0	1
حصانة	0	1
منين	0.6	2
مترابط	0.571428571	2
متماسك	0.421052632	2
مستحكم	0	1
امرة	0.446428571	2
حكم	0.14	1
بعل	0.65625	2
حليل	0.5	2
زوجة	0.456790123	2
قرين	0	1
متول	0.4	2
محام	0.727272727	2
مدافع	0.8	3
داعية	0.5	2
رادع	0.333333333	2
زاجر	0	1
مانع	0.346153846	2
ناه	0.555555556	2
ناهي	0.5625	2
واعظ	0.5	2
وازع	0.411764706	2
مكتمل	0.571428571	2
واف	0.25	2
خيلاء	0	1
عتو	0.658536585	2
غرور	0.5	2
عارم	0.5	2
عظيم الشان	0	1
كبار	0.189189189	1
هيبة	0.178571429	1
سابقة	0.615384615	2
ملايم	0.258064516	2
مناسب	0.108918129	1
نظير	0.222222222	1
ردف	0	1
عجز	0.387096774	2
موخر	0.318181818	2
اتباعي	0	1
تقليدي	0.302325581	2
مدرسي	0.28	2
تم	0.470588235	2
جميع	0.113166954	1
طر طرا	0	1
قاطبة	0	1
ظرافة	1	3
ابيض	0.554621849	2
ازهر	0	1
اقمر	0	1
امره	0.419354839	2
امهق	0	1
براق	0.571428571	2
ثلاجي	0	1
ساير	0.5	2
قراح	0	1
خفة الروح	0	1
بريك	0.4	2
ميمون	0	1
ميسر	0.5	2
باسم	0.738738739	2
بش	1	3
هش	0.333333333	2
وسيلة	0.4	2
متهلل الوجه	0	1
مستبشر	0	1
باري	0.487179487	2
خالق	0.857142857	3
فاطر	0	1
مخترع	0.166666667	1
منشي	0	1
موجد	0.5	2
بشير	1	3
صارف	0.777777778	3
كاروز	0	1
كارز	0	1
كازر	0	1
سار	0.383928571	2
تعب	0.474418605	2
مبهوت	0	1
مذهول	1	3
مشدوه	1	3
متحير	0	1
مرهق	0.333333333	2
معجب	0.407407407	2
مندهش	0	1
نصب	0.640625	2
سانح	1	3
متوفر	0.083333333	1
لامع	0.222222222	1
مشع	0.4	2
متلالي	0	1
مضيء	0.333333333	2
منير	0.285714286	2
منبلج	0	1
رشيق اللفظ	0	1
متفنن	0	1
مجيد كاتب	0	1
منمق العبارة	0	1
راق	0.1	1
متطور	0.181818182	1
متقدم	0.5	2
محتسب	0	1
متملق	0	1
مداهن	0	1
امحص	0	1
ملاطف	0	1
متالف	0	1
متجانس	0	1
متناسق	0.3	2
متناغم	1	3
متحضر	0.625	2
اشتهاء	0	1
لذة	1	3
نزعة	0.5	2
متقشف	0	1
تلميذ	0.142857143	1
تلميذ باحث	0	1
دارس	0.35106383	2
طالب	0.647058824	2
راجح	1	3
فايق	0.105263158	1
لا يبارى	0	1
مبرز	0	1
مجل	0.46875	2
متاجج	1	3
مشتعل	0.5	2
مضطرم	0	1
ملتهب	0	1
سالف	0.444444444	2
صاعد	0.2	1
متجاوز	0	1
مضبوط	0.03125	1
مفتول	1	3
متمايز	0	1
مختلف	0.217105263	1
مغاير	0.666666667	2
متساوق	0	1
متسق	0	1
مشكل	0.505263158	2
باسم الثغر	0	1
وضاح المحيا	0	1
متاح	0.6	2
متسعر	0	1
متضرم	0	1
متلهب	0	1
محتدم	1	3
مستعر	0.666666667	2
واقد	1	3
دايب	0	1
دووب	0	1
عاكف	0	1
منهوم	0	1
متواصل	0.529411765	2
مداوم	0	1
مدمن	0.5	2
معاقر	0	1
ملازم	0.7	2
مواظب	0	1
خيالي	0.240384615	1
اديب	0.25	2
كاتب	0.538116592	2
خصيب	0	1
محرك	0.363636364	2
مهيج	0	1
ملق	0.5	2
مداراة	0	1
مداهنة	0	1
مصانعة	0	1
ملاينة	0	1
جاد	0.466666667	2
مثابر	1	3
مجاهد	0	1
مقاتل	0.333333333	2
مكافح	0.5	2
مناضل	0.125	1
منافح	0	1
مجير	0	1
وكيل	0.869565217	3
عاشق	0.375	2
لهج	0.666666667	2
مستحسن	0	1
توق	0.444444444	2
مرغوب	0.5	2
مقصود	0.620689655	2
منان	0	1
منعام	0	1
بخيت	0.5	2
مجدود	0	1
مرزوق	0.666666667	2
عليم	0.485148515	2
مجرب	0.311111111	2
متمرس	0.5	2
افاك	0	1
كذوب	0	1
كذاب	0	1
مبدع	0.146341463	1
ملفق	0	1
اخر	0.469537815	2
غير	0.565967941	2
مباين	0	1
متباين	0.6	2
متضارب	0	1
متفاوت	0.2	1
متنافر	0	1
متناقض	0.5	2
متنوع	0.072222222	1
سمعة	0.52173913	2
مجنون	0.69047619	2
معتوه	0.333333333	2
ممسوس	0	1
صاعق	1	3
مفاجي	0.409090909	2
تعويض	0.785714286	3
مرسوم	0.384615385	2
مدبر	0	1
معد	0.572649573	2
منسق	1	3
منظم	0.150485437	1
عبث	0.666666667	2
مشتهى	0	1
رخو	0.333333333	2
طيع	0.452631579	2
غضير	0	1
لدن	0.5	2
لميس	0	1
مطواع	0	1
انثناء	0	1
طواعية	0	1
مطاوعة	0	1
فضايل	0	1
محاسن	0	1
مكارم	1	3
اجارة	1	3
اسعاف	0.666666667	2
انقاذ	0.615384615	2
عوان	0	1
بون	0.417883212	2
بعد	0.404850746	2
شقة	0.547619048	2
غوث	1	3
باعث	0	1
محبب	0.3125	2
ابق	0.370098039	2
ماسور	0	1
مقيد	1	3
عاقبة	0.6	2
ماوى	0.666666667	2
مثوى	0	1
مجثم	0	1
محل	0.376366695	2
مربع	0.12244898	1
مقام	0.533333333	2
مكان	0.252169601	2
اوحد	0.666666667	2
احادي	0	1
فرد	0.305084746	2
مفرد	0.545454545	2
منعزل	0	1
منفرد	0.2	1
منفصل	0.419354839	2
وحيد	0.386792453	2
افاضل	1	3
اعلام	0.674796748	2
اعيان	0	1
مويد	0.571428571	2
مناصر	0	1
مبهور	1	3
متعجب	0	1
سام	0.282157676	2
مطل	0.533707865	2
شروق	0.8	3
مطلع	0.860465116	3
لماع	0	1
متالق	0.125	1
وضاح	0	1
ماثور	0	1
محمود	0.389473684	2
ممدوح	0.6	2
متطير الشهرة	0	1
مستطير	0	1
نزع	0.307692308	2
اتفاقا	0	1
بالصدفة	0.777777778	3
صدفة	0.606060606	2
عرضا	0.4	2
خاتمة	0.25	2
عقبى	0	1
مغبة	0.666666667	2
نتيجة	0.64	2
بهلول	0	1
ضحاك	0.6	2
مهرج	0.423076923	2
نير	0.539568345	2
حلال	0.269230769	2
مباح	0	1
مرخص	0	1
مرن	0.333333333	2
سامع	0.555555556	2
مستسلم	0	1
منصت	0	1
مزهو	0	1
غامض	0.25	2
مثقل	0	1
معضل	0	1
معي	0.538461538	2
ملبس	0.153846154	1
صنيع	0.227272727	1
صنيعة	0	1
مضمخ	0	1
مطيب	0	1
محبوس	0.5	2
مسجون	0	1
مغلول	0	1
مصفد	0	1
مكبل	0	1
مشغوف	0	1
مبجل	0	1
مكرم	0.5	2
زاخر	0	1
مسجور	0	1
سافر	0.320754717	2
معلوم	0.392156863	2
معنى	0.397196262	2
مبين	0.774193548	3
ثواب	1	3
مثوبة	0	1
مجازاة	0	1
منحة نافلة	0	1
نوال	0.833333333	3
هدية	0.327272727	2
اثرة	0.2	1
درجة	0.480337079	2
رتبة	0.269230769	2
مكرور	0	1
مثنى	0	1
مردد	1	3
مرتجع	0	1
مصفى	0	1
معاد	0.807692308	3
معقب	0	1
منقى	0	1
مفخم	0	1
مفضل	0.063492063	1
حسي	0.593984962	2
مادي	0.608695652	2
محسوس	0.5	2
مريي	0.5	2
واقع	0.370253165	2
واقعي	0.253521127	2
مثير	0.410958904	2
مخالف	0.769230769	3
مشابه	0.315789474	2
مطابق	0.15	1
مماثل	0.555555556	2
موات	0.454545455	2
محارب	0.8	3
مباهاة	0	1
مساماة	0	1
مصارعة	0.5	2
معاركة	0	1
مغالبة	0	1
مفاخرة	0	1
مكاثرة	0	1
ابه	0.436681223	2
مبال	0.633064516	2
متنبه	0	1
متيقظ	0	1
مكترث	0	1
مهتم	0.333333333	2
واع	0.15412844	1
يقظ	0.545454545	2
يقظان	0	1
رابح	1	3
ظافر	0.285714286	2
فايز	0.142857143	1
قاهر	0.333333333	2
ناجح	0.3	2
حي	0.070422535	1
تسليم	0.569230769	2
ثاير	0.076923077	1
حنق	0.714285714	2
ساخط	0	1
غاضب	0.5	2
غضبان	0	1
كظيم	0	1
محتد	1	3
مضطرب	0.375	2
مغتاظ	0	1
هايج	0.2	1
محرر	1	3
منج	0.25	2
احد	0.422501012	2
استثنايي	0.333333333	2
حريز	0	1
مودب	0.6	2
منقح	0	1
خاذل	0	1
ضعيف	0.757575758	3
فاشل	0.932515337	3
مخفق	0	1
منهزم	0	1
مخيف	0.285714286	2
مروع	1	3
مرفع	0	1
اكيدمن الشيء	0	1
وفي	0.217979316	1
اختصار	0.473684211	2
خلاصة	0.5	2
زبدة	0.419354839	2
مختصر	1	3
ملخص	0.764705882	3
وجيز	0.2	1
منحة	0	1
حالة	0.44017094	2
سمة	0.235294118	1
شكل	0.348892879	2
صفة	0.449438202	2
نعت	0.523809524	2
هيية	0.5	2
مبارك	0.55	2
فالح	0.346153846	2
مفلح	0	1
منتصر	0.444444444	2
عضد	0	1
عصبة	0.785714286	3
مساعد	0.426470588	2
مساند	0.444444444	2
معين	0.330769231	2
مغيث	1	3
نصير	0.642857143	2
مدرك	0.6	2
يانع	0	1
بض	0	1
خضل	0	1
رافه	0.333333333	2
رطب	1	3
حتف	0.5	2
حين	0.585831063	2
منية	0.536585366	2
موت	0.570048309	2
هلاك	0.363636364	2
وفاة	0.266666667	2
جوهر	0.454545455	2
خيرة	0.496296296	2
خيار	0.261744966	2
سراة	0	1
صفوة	0.333333333	2
عزة نفس	0	1
مكانة	0.625	2
وجاهة	0	1
عنفوان الشباب	0	1
غلواء	0	1
انشاد	1	3
ترنيم	0	1
شدو	0.666666667	2
صدح	0	1
غناء	0.30952381	2
نغم	0.444444444	2
باغز	0	1
تمراحة	0	1
حيوي	0.045454545	1
فاجر	0	1
شطر	0	1
صدع	0.833333333	3
صدر	0.389312977	2
فلقة	0	1
مصراع نصف بيت الشعر	0	1
جهاد	0.2	1
صراع	0.510638298	2
قتال	0.40625	2
كفاح	0.125	1
نزال	0	1
صفاء	1	3
نضارة	0.2	1
ثمرة	0.285714286	2
طايلة	0.714285714	2
طايل	0.714285714	2
عايد	0.642857143	2
عايدة	0.5	2
صولة	1	3
ولاية	0.647058824	2
اريج	0	1
رايحة	0.446808511	2
ريا	0.256938227	2
شذا	0	1
عبير	0.492537313	2
اعياء	0	1
كلال	0	1
لهث	0.5	2
وضح	0.305555556	2
شاغل	0.5	2
قلق	0.464285714	2
هم	0.524752475	2
وسواس	0	1
خامد	0	1
هامد	0.666666667	2
هين	0.596153846	2
جلبة	0	1
دوي	0.523809524	2
صريخ	0	1
صداح	0	1
صراخ	0.736842105	2
صياح	0	1
ضجة	0.586206897	2
عجيج	0	1
عويل	0	1
وغى	0	1
اطراق	0	1
حلوان	0.818181818	3
مكافاة	0.5	2
ارتعاب	0	1
توجس	0	1
ذعر	0	1
ذليل	1	3
هادي	0.161445783	1
امنة	0.548387097	2
موثوقبه	0	1
مطمين	0.181818182	1
كثير	0.273717658	2
وارف	1	3
صارخ	0.666666667	2
كثيف	1	3
متتابع	0	1
متدفق	1	3
ملتف	0	1
مدرار	0	1
ملموس	0.545454545	2
وجودي	1	3
موجز	0	1
غياب	0.586956522	2
فردية	0.5	2
وحشة	0.818181818	3
لوعة	0.5	2
نور	0.388059701	2
اتضاح	0	1
استبانة	0	1
انجلاء	0	1
انكشاف	0	1
بروز	0	1
تبين	0.472972973	2
صون	0.37037037	2
لمام	0.666666667	2
ميسور	1	3
نتفة	0	1
انتباه	0.333333333	2
تنبه	0.363636364	2
تيقظ	0.6	2
رفع	0.532258065	2
بجل	0.25	2
صبيح	0	1
غرير	0	1
متانق	0	1
حظ	0.545454545	2
زلفى	0	1
تزهد	0	1
تنسك	0	1
موثل	0	1
موصل	0.333333333	2
سارق	0.714285714	2
لص	0	1
ممشوق	0	1
هزيل	0	1
مخصر	0	1
ايواء	0	1
اسكان	0.5	2
انزال	0	1
تنزيه	0	1
حفو	0	1
وصفالمحاسن	0	1
باقر	0.25	2
اخرة	0.166666667	1
دار الخلود	0	1
دار الباقية	0	1
متفوق	0.4	2
مسرع	0.4	2
غابر	1	3
باقعة من الرجال	0	1
لطافة	0.5	2
كياسة	1	3
ندابة	0	1
باثقمن الابار	0	1
وافر	0.073170732	1
وفير	0.329787234	2
ادب	0.556818182	2
غير منقطع	0	1
متصل	0.608695652	2
منتظم	0.5	2
راكض	0	1
عاد	0.634089132	2
معجل	1	3
مهرول	0	1
امجاد	0	1
اكثار	0	1
تجسيم	0	1
تكبير	0.444444444	2
قول : الله اكبر	0	1
تضخيم	1	3
انكاف	0	1
تبرية	0.333333333	2
تقديس	0	1
اشكال	0.233870968	1
جزع	0	1
احديداب	0	1
اعوجاج	0	1
انحراف	0.333333333	2
انحناء	0	1
انفتال	0	1
انقعاص	0	1
تاطر	0	1
تاود	0	1
تثني	1	3
التواء	0	1
تلوي	0.181818182	1
اثناء	0.305555556	2
خلال	0.313575526	2
اوساط	1	3
فضيلة	1	3
احتضار	0	1
اي	0.51625387	2
حقا	0.348837209	2
حمام	0.401574803	2
ردى	0	1
فناء	0.25	2
فعلا	0.299435028	2
مصرع	1	3
ممات	0.142857143	1
منون	0.222222222	1
نعم	0.357142857	2
اولى	0.483870968	2
انتهايي	0	1
ختامي	0.166666667	1
نهايي	0.779661017	3
حسن الخلق	0	1
زاه	0.105263158	1
نضرة	1	3
محسنات	0	1
تجويدالتلاوة	0	1
ترتيل	1	3
تنظيم حسن	0	1
تدبير حسن	0	1
عمل صالح	0	1
جميلة	0.135185185	1
غادة	0.318181818	2
فتاة	0.523316062	2
اليس	0.403225806	2
جهر	1	3
اناقة	1	3
معاملة حسنة	0	1
انق	0.630434783	2
زخرف	1	3
صباحة	0	1
طراءة	0	1
قامة	0.216216216	1
وسامة	1	3
تبرج	0	1
زينة	0.091047041	1
هندام	0	1
مسطح	0.259259259	2
مستو	0.40664557	2
مطهم	1	3
معتدل	0.010416667	1
ممهد	1	3
زي	0.632941176	2
مظهر	0.224137931	1
ابله	0.642857143	2
احمق	0.666666667	2
اخرق	0	1
بسيط	0.224264706	1
ساذج	0.833333333	3
مغفل	0	1
انثى	0.444444444	2
امراة	0.553571429	2
مراة	0.524822695	2
باجل	1	3
ممدحة	0	1
خسن	0	1
مشرق الجبين	0	1
وضاءة	0	1
مستهل	0	1
حسنى	0	1
ميعة	0.2	1
اخضر	0.24137931	1
حشيشي	0	1
خضير	0	1
خضيري	0	1
خضرة	0.071428571	1
مورق	0	1
ميزة	0.081411126	1
نفحة	0	1
انانية	0.5	2
استيثار	0	1
حب الذات	0	1
حب النفس	0	1
قربة	0.166666667	1
مرتبة	0.257425743	2
منزلة	0	1
موقع	0.347533632	2
شان	0.63876652	2
علاء	0.666666667	2
قدر	0.409461664	2
طبقة	0.379310345	2
مركز	0.164410058	1
منصب	0.583333333	2
رجع	0.740458015	2
طعمة	0.138817481	1
مرفق	1	3
وصلة	0.6	2
فرع	0.283251232	2
ذريعة	0.333333333	2
ماتى	1	3
مطية	0.75	3
مبرر	0.619047619	2
واسطة	0.5	2
استرحام	0	1
استعطاف	0.5	2
استغاثة	0	1
توسل	0.666666667	2
ضراعة	0	1
مناشدة	0	1
تعفف عن الزواج	0	1
سقوط	0.441860465	2
استجداء	0	1
استغفار	1	3
التماس	0.666666667	2
اعتكاف	0	1
عبادة	1	3
نسك	0.571428571	2
امل	0.415335463	2
سكوت	0.487804878	2
صمت	0.620689655	2
قرن	0.333333333	2
متذلل	0	1
مقيم	0.058823529	1
الزامي	0	1
ضروري	0.425	2
مفروض	0.829931973	3
حال	0.565217391	2
قاطن	1	3
ماكث	0	1
مستوطن	1	3
نازل	0.296875	2
باستمرار	0.263157895	2
طوال الزمن	0	1
مدى الدهر	0	1
ما بقي الزمن	0	1
الى اخر الدهر	0	1
الى اخر الحياة	0	1
رتيب	0.183333333	1
احتجاج	0.9	3
احجام	0.161290323	1
اعتراض	0.5	2
ارتداع	0	1
رفض	0.690789474	2
علو القدر	0	1
استصعاد	0	1
تعلية	0	1
اخذ	0.321856287	2
تلقط	0	1
رفععن الارض	0	1
عثورعلى الشيء	0	1
قبض	0.682539683	2
اكبر	0.399463807	2
متنزه	1	3
غيور	1	3
اكوم	1	3
متكره	0	1
مستكبر	0	1
تطاول	0	1
غيرة	0.374603175	2
كبر	0.414078675	2
نزاهة	0	1
اعلاء	0	1
تابه	0.391304348	2
تخليص منها	0	1
نفيها	1	3
طلوع	0	1
التقاط	0.5	2
فخامة	0.155844156	1
كعب	0.461538462	2
سموق	0	1
على	0.406578802	2
عليا	0.446280992	2
فوق	0.410404624	2
ارتفاع المنزلة	0	1
لبس	0.407643312	2
مقدار	0.411764706	2
تيه	0.220338983	1
شمخرة	0	1
صلف	0	1
غطرسة	0.5	2
غطرفة	0	1
اغلبية	0.352941176	2
توفيق	0.216	1
ناحت	0	1
سميح	0	1
سيغ	0.625	2
مستساغ	0	1
شذى	0	1
عرف	0.533769063	2
عطر	0.099009901	1
فوح	0.25	2
فوحة	0	1
نشا	0.428571429	2
نشر	0.641975309	2
ارج	0.515988372	2
برود	0.611111111	2
شبم	0	1
قارس	0	1
قارص	0	1
قار	0.6	2
مبتل	0	1
ندي	0.347826087	2
تقطيب	1	3
عبوس	0	1
بسر	0.273764259	2
تهجم	0.857142857	3
بارد	0.589285714	2
غضر	0	1
مبلل	0	1
ند	0	1
ندوة	0.6	2
مبشر	0.5	2
ملسان	0	1
لوذعي	0	1
صنان	0	1
صنة	0.6	2
فغوة	0	1
بليل	0.4	2
عليل	0.2	1
مخضل	0	1
نديان	1	3
صافي	0.333333333	2
فرات	0.666666667	2
نمير	0	1
فوعة	0.75	3
فوغة	0	1
مسك	0.47706422	2
نكهة	0.213592233	1
شميم	0	1
فواح	0.454545455	2
واسع	0.148635936	1
رخوصة	0	1
معطر	0.666666667	2
حريص	0.2	1
صلد	0	1
لييم	0	1
مقتر	1	3
يابس	0.666666667	2
منطيق	0	1
فصيح اللسان	0	1
متفنن الحديث	0	1
قاذع	0	1
كاف	0.246710526	1
غيض	1	3
امبراطور	0.222222222	1
حاكم	0.451612903	2
عاهل	0	1
فرعون	0	1
قيصر	0.071428571	1
ملك	0.233009709	1
شبعان	0.5	2
عظيمالبطن	0	1
ارهاب	0.670886076	2
تخويف	0.75	3
تهديد	0.769230769	3
هايل	0.22	1
اكثرية	0	1
جمهور	0.465838509	2
غالبية	0.466666667	2
ديان	0.64516129	2
راع	0.560747664	2
سايس	0	1
قاض	1	3
قايد	0.235294118	1
مسوول	0.848484848	3
سمين	0.154929577	1
عملاق	0.205882353	1
فطحل	0	1
لحم	0.310513447	2
هيكل	0.5625	2
شاه للفرس	0	1
صيدن	0	1
اطلاع	0.3125	2
بصر	0.27326969	2
تحصيل	0.4	2
ثقافة	0.433333333	2
دراسة	0.302325581	2
ثقيل	0.381818182	2
جاف	0.181818182	1
جلف	0.6	2
صفيق	0.666666667	2
غليظ	1	3
فظ	0	1
كث	0	1
ثر	0	1
وال	0.251058977	2
بطين	0.75	3
عظيم البطن	0	1
جليل القدر	0	1
سامي الرتبة	0	1
حظي	0.55	2
اتهام	0.545454545	2
ارتياب	1	3
اقالة	0	1
التباس	0	1
تهمة	0.642857143	2
دعوى	0.666666667	2
زعم	0.9	3
شك	0.206896552	1
ارتفاع شديد	0	1
تبذخ	0	1
جبرية	0	1
ماثر	0	1
محامد	0	1
مساع	0.425925926	2
مناقب	0	1
ممادح	0	1
متابه	0	1
متبختر	0	1
متبذخ	0	1
متعظم	0	1
متغطرف	0	1
متفاخر	0	1
مكاثر	0	1
مباهرة	0	1
منافرة	0	1
مسام	0.714285714	2
متعاظم	0	1
نفاج	0.666666667	2
بجح	0.666666667	2
واسع الرواية	0	1
رغبة عنه	0	1
زهاد	0	1
خجل	0.444444444	2
قداسة	0	1
اسرار	0.153846154	1
اكنان	0	1
ابطان	0	1
اخفاء	0.5	2
تغطية	0.5	2
تغميد	0	1
دفن	0.833333333	3
طمر	0	1
طمس	0	1
غمر	0.666666667	2
كتمان	0.5	2
افراح	0.15625	1
مقطب	0	1
جهم	0.548387097	2
ساهم	0.285714286	2
شتيم	0	1
عابس	1	3
قاطب	0	1
قطوب	0	1
كالح	0.75	3
متجهم	0	1
مكفهر	0	1
اهراع	0	1
سرعة	0.185520362	1
غفران	0.5	2
رقش	0	1
نقش	0	1
وسم	0.284615385	2
وشم	0.666666667	2
وشي	0.286764706	2
نضير	0	1
شفق	0.4	2
خيال	0.183673469	1
شبح	0.4	2
صدف	0.482758621	2
صورة	0.37007874	2
ظلل	1	3
غرار	0.333333333	2
بغثة	0	1
بغش	0	1
رذاذ	0	1
تخفيف	0.25	2
حسم	0.692307692	2
اقلال	1	3
اهانة	0.75	3
تحقير	0	1
تخسيس	0.666666667	2
تصغير	0.666666667	2
تنقيص	0	1
حمل	0.509138381	2
نقل	0.364341085	2
رقيق الحاشية	0	1
مطر خفيف	0	1
مطر ضعيف	0	1
بغشة	0	1
مطرة خفيفة	0	1
سحابة	0	1
بكاء	0.277777778	2
صيحة	0.488721805	2
عولة	0	1
ولولة	0	1
شاحب	0	1
ضاو	0	1
لاحق	0.774647887	3
مقلص	0	1
مهفهف	0	1
اعجف	0	1
خاير	0	1
خوار	0	1
رهل	0	1
سقيم	0	1
نقيط	1	3
رقيق البنية	0	1
شخت	0	1
ضارع	0	1
كوثر	0	1
واسع العطاء	0	1
هاش	0.849462366	3
سايل	0.433333333	2
مايع	0.473684211	2
وهاب	0.035714286	1
مرثد	0	1
نفاح	0	1
عطف	0.083333333	1
مثقف	0.666666667	2
اوادم	1	3
مهذبون	1	3
مكرر	0.583333333	2
شرفاء	0.285714286	2
اعطاءاكراما	0	1
اكرامهم	0	1
اهتمام بالاخرين	0	1
اتياد	0	1
رويا	1	3
منام	0	1
اذاعة	0.428571429	2
اشاعة	0.75	3
اشهار	0	1
اعلان	0.594827586	2
انتشار	0.294117647	2
ثاقل	1	3
متان	0.4	2
متيد	0	1
بزاغمن الغلمان	0	1
مستيقظ	0	1
منتبه	0	1
عار	0.250968992	2
عيب	0.340501792	2
مثلب	0	1
منقصة	0	1
نقص	0.333333333	2
وصمة	0.866666667	3
تحضر	0.2	1
حامي	0.520833333	2
راعي	0.484848485	2
صاين	0	1
ملاحظ	0.315789474	2
ناطور	0	1
واق	0.258064516	2
عاصم	0.5	2
مسترسل	0	1
ذاو	0	1
ذابل	0	1
منقوف	0	1
مهزول	0	1
هبط	0.8	3
سكن	0.39673913	2
هدا	0.327868852	2
فقيه	0.375	2
قبلة	0.285714286	2
دخلة	0	1
ضمير	0.266666667	2
بغض	0.648648649	2
قلي	0.507905138	2
كراهية	0.5	2
كره	0.516666667	2
مقت	0.516666667	2
بذ	0	1
مضي الى الامام	0	1
بص	0	1
خروج	0.377777778	2
اسهل	0.461538462	2
ترفه	0	1
برد	0.774774775	3
ارتاح	0.25	2
تغريد	0.666666667	2
وكيد	0	1
ايناس	0.727272727	2
جامد	0.272727273	2
صليب	0.75	3
استضحك	0	1
افتر	0.727272727	2
بسم	0.32967033	2
تضاحك	0	1
لان	0.426118945	2
احدث	0.161290323	1
انشا	0.340909091	2
اوجد	0	1
ابتدع	0	1
اخترع	0.4	2
اختلق	0	1
استحدث	1	3
استنبط	0	1
اكتشف	0.676923077	2
برا	0.344155844	2
اشرق	0	1
اضاء	0.227272727	1
استبشر	1	3
اغتبط	0	1
انبسط	0.424242424	2
ابتهش	0	1
اجتذل	0	1
تلالا	0	1
ابدع في	0	1
اجاد	0.608695652	2
احكم	0.571428571	2
اصلح	0.6	2
امتاز بـ	0	1
امتاز	1	3
برع	0.275862069	2
برع في	0	1
برز	0.302325581	2
